,ideal,ngem,zne,noisy,depth
928,0.6484375,0.6400325298309326,0.6315000057220459,0.5680000185966492,3
929,0.634765625,0.6861372590065002,0.6957499980926514,0.5895000100135803,3
930,0.607421875,0.6118956804275513,0.3452500104904175,0.5,3
931,0.642578125,0.6793236136436462,0.6012499928474426,0.578000009059906,3
932,0.62890625,0.5915205478668213,0.4375,0.5145000219345093,3
933,0.568359375,0.5243273973464966,0.4867500066757202,0.4790000021457672,3
934,0.578125,0.6196667551994324,0.5170000195503235,0.5329999923706055,3
935,0.57421875,0.5451770424842834,0.6462500095367432,0.49300000071525574,3
936,0.619140625,0.5970990657806396,0.6725000143051147,0.5364999771118164,3
937,0.638671875,0.8000804781913757,0.7152500152587891,0.6869999766349792,3
938,0.62890625,0.6460129618644714,0.5770000219345093,0.5540000200271606,3
939,0.5546875,0.44157713651657104,0.33425000309944153,0.37049999833106995,3
940,0.56640625,0.49462515115737915,0.3687500059604645,0.39500001072883606,3
941,0.568359375,0.46233364939689636,0.2605000138282776,0.3790000081062317,3
942,0.63671875,0.6036639213562012,0.5529999732971191,0.5419999957084656,3
943,0.625,0.4145733118057251,0.18150000274181366,0.33500000834465027,3
944,0.572265625,0.6770709156990051,0.6502500176429749,0.6035000085830688,3
945,0.578125,0.49631643295288086,0.25200000405311584,0.4259999990463257,3
946,0.640625,0.5864275097846985,0.6434999704360962,0.5015000104904175,3
947,0.552734375,0.5806936025619507,0.4339999854564667,0.5024999976158142,3
948,0.572265625,0.6066479086875916,0.6524999737739563,0.5444999933242798,3
949,0.63671875,0.5839693546295166,0.6365000009536743,0.5254999995231628,3
950,0.55859375,0.5726300477981567,0.44699999690055847,0.515999972820282,3
951,0.564453125,0.47262340784072876,0.1757500022649765,0.38100001215934753,3
952,0.59765625,0.6597636342048645,0.6082500219345093,0.5889999866485596,3
953,0.564453125,0.66030353307724,0.6117500066757202,0.5615000128746033,3
954,0.587890625,0.606441080570221,0.5357499718666077,0.5070000290870667,3
955,0.595703125,0.7239359021186829,0.5289999842643738,0.6200000047683716,3
956,0.6015625,0.6106122136116028,0.5762500166893005,0.5274999737739563,3
957,0.599609375,0.6615051627159119,0.6517500281333923,0.5759999752044678,3
958,0.640625,0.4235214591026306,0.3802500069141388,0.3695000112056732,3
959,0.62890625,0.6685036420822144,0.6169999837875366,0.5759999752044678,3
960,0.583984375,0.5756101012229919,0.2985000014305115,0.46050000190734863,3
961,0.615234375,0.7675531506538391,0.6172500252723694,0.6644999980926514,3
962,0.5859375,0.5959054231643677,0.4860000014305115,0.5354999899864197,3
963,0.640625,0.6531422734260559,0.5162500143051147,0.5404999852180481,3
964,0.56640625,0.6454402804374695,0.5842499732971191,0.5770000219345093,3
965,0.638671875,0.677784264087677,0.6504999995231628,0.597000002861023,3
966,0.56640625,0.6125417351722717,0.4867500066757202,0.5665000081062317,3
967,0.6015625,0.705700695514679,0.6384999752044678,0.6010000109672546,3
968,0.5859375,0.5696032643318176,0.5709999799728394,0.48899999260902405,3
969,0.59765625,0.6173904538154602,0.5830000042915344,0.5534999966621399,3
970,0.55078125,0.6415161490440369,0.6207500100135803,0.5419999957084656,3
971,0.58984375,0.6115873456001282,0.5837500095367432,0.5249999761581421,3
972,0.62109375,0.6938708424568176,0.577750027179718,0.5724999904632568,3
973,0.60546875,0.6026932001113892,0.40049999952316284,0.5024999976158142,3
974,0.591796875,0.6418594121932983,0.6122499704360962,0.5740000009536743,3
975,0.591796875,0.5243262648582458,0.4555000066757202,0.4309999942779541,3
976,0.5625,0.5380153656005859,0.4699999988079071,0.4869999885559082,3
977,0.591796875,0.6691328287124634,0.6667500138282776,0.5870000123977661,3
978,0.62890625,0.6869218349456787,0.6702499985694885,0.5995000004768372,3
979,0.638671875,0.678190290927887,0.6197500228881836,0.5895000100135803,3
980,0.5703125,0.5583067536354065,0.5985000133514404,0.5040000081062317,3
981,0.626953125,0.5236354470252991,0.42899999022483826,0.4480000138282776,3
982,0.62109375,0.6675586700439453,0.5914999842643738,0.5615000128746033,3
983,0.568359375,0.5941675305366516,0.6292499899864197,0.5139999985694885,3
984,0.6171875,0.6869217753410339,0.6669999957084656,0.5995000004768372,3
985,0.62890625,0.623358428478241,0.6297500133514404,0.5584999918937683,3
986,0.580078125,0.6049757599830627,0.515500009059906,0.5475000143051147,3
987,0.59375,0.61518794298172,0.5712500214576721,0.5325000286102295,3
988,0.638671875,0.4161449670791626,0.3752500116825104,0.36399999260902405,3
989,0.619140625,0.6365390419960022,0.628250002861023,0.5460000038146973,3
990,0.720703125,0.8497765064239502,0.6949999928474426,0.7089999914169312,3
991,0.658203125,0.6749071478843689,0.6809999942779541,0.597000002861023,3
992,0.66796875,0.7766963839530945,0.7417500019073486,0.6539999842643738,3
993,0.74609375,0.731758177280426,0.45375001430511475,0.6065000295639038,3
994,0.69140625,0.7101299166679382,0.5582500100135803,0.609499990940094,3
995,0.689453125,0.6991445422172546,0.6037499904632568,0.6079999804496765,3
996,0.740234375,0.6525155305862427,0.5914999842643738,0.5609999895095825,3
997,0.71875,0.517035961151123,0.44624999165534973,0.43549999594688416,3
998,0.728515625,0.6692327857017517,0.5817499756813049,0.5534999966621399,3
999,0.677734375,0.6859347820281982,0.628000020980835,0.5889999866485596,3
1000,0.66796875,0.6802118420600891,0.5852500200271606,0.5845000147819519,3
1001,0.734375,0.6335582733154297,0.4907500147819519,0.5105000138282776,3
1002,0.6640625,0.6693124175071716,0.621999979019165,0.597000002861023,3
1003,0.7265625,0.7197217345237732,0.652999997138977,0.6150000095367432,3
1004,0.701171875,0.8252390027046204,0.5515000224113464,0.6875,3
1005,0.70703125,0.7359985709190369,0.48649999499320984,0.597000002861023,3
1006,0.72265625,0.668351948261261,0.4347499907016754,0.5544999837875366,3
1007,0.673828125,0.7995317578315735,0.703000009059906,0.6945000290870667,3
1008,0.74609375,0.760035514831543,0.6627500057220459,0.6489999890327454,3
1009,0.654296875,0.7503313422203064,0.6890000104904175,0.6474999785423279,3
1010,0.6796875,0.5233948230743408,0.45649999380111694,0.43650001287460327,3
1011,0.716796875,0.7526600956916809,0.6962500214576721,0.6704999804496765,3
1012,0.740234375,0.5498316287994385,0.4857499897480011,0.44699999690055847,3
1013,0.65234375,0.7557324171066284,0.6482499837875366,0.659500002861023,3
1014,0.71484375,0.7464321851730347,0.7099999785423279,0.6464999914169312,3
1015,0.6796875,0.7648807168006897,0.6535000205039978,0.6395000219345093,3
1016,0.736328125,0.7845815420150757,0.7952499985694885,0.675000011920929,3
1017,0.685546875,0.7325736880302429,0.7367500066757202,0.6499999761581421,3
1018,0.732421875,0.6049097776412964,0.3540000021457672,0.47999998927116394,3
1019,0.712890625,0.6643304228782654,0.4467499852180481,0.5494999885559082,3
1020,0.68359375,0.5018541812896729,0.38350000977516174,0.4165000021457672,3
1021,0.744140625,0.8670787215232849,0.7459999918937683,0.7139999866485596,3
1022,0.6640625,0.7006884217262268,0.6240000128746033,0.5995000004768372,3
1023,0.6640625,0.7574167847633362,0.6930000185966492,0.6524999737739563,3
1024,0.671875,0.8090687394142151,0.7202500104904175,0.6924999952316284,3
1025,0.708984375,0.6585078239440918,0.42124998569488525,0.5490000247955322,3
1026,0.701171875,0.5514639616012573,0.4189999997615814,0.47200000286102295,3
1027,0.677734375,0.6334620714187622,0.4309999942779541,0.5205000042915344,3
1028,0.65234375,0.6866198182106018,0.6804999709129333,0.6115000247955322,3
1029,0.69921875,0.79677414894104,0.7889999747276306,0.6800000071525574,3
1030,0.716796875,0.6800549030303955,0.6897500157356262,0.6060000061988831,3
1031,0.720703125,0.7057616710662842,0.671999990940094,0.6119999885559082,3
1032,0.66015625,0.7134760022163391,0.6977499723434448,0.6340000033378601,3
1033,0.6640625,0.6626898050308228,0.6184999942779541,0.5774999856948853,3
1034,0.650390625,0.5738481879234314,0.4339999854564667,0.46650001406669617,3
1035,0.73828125,0.8098791241645813,0.7112500071525574,0.6880000233650208,3
1036,0.732421875,0.4959033727645874,0.29774999618530273,0.4300000071525574,3
1037,0.705078125,0.7547150254249573,0.6807500123977661,0.6545000076293945,3
1038,0.708984375,0.8304367661476135,0.7417500019073486,0.7145000100135803,3
1039,0.681640625,0.6130127310752869,0.6512500047683716,0.5669999718666077,3
